Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1
PC064,03/01/2023 02:10 UTC,8.01,87.2,4.98,163.1,8.94
PC064,03/01/2023 02:20 UTC,8.19,87.1,5.75,87.8,16.64
PC064,03/01/2023 02:30 UTC,8.17,86.9,12.01,94.8,30.06
PC064,03/01/2023 02:40 UTC,8.25,87.1,6.23,127.8,18.88
PC064,03/01/2023 02:50 UTC,8.39,87.2,9.03,128.4,24.47
PC064,03/01/2023 03:10 UTC,8.83,86.6,18.0,97.9,31.42
PC064,03/01/2023 03:20 UTC,9.13,86.8,7.51,117.5,19.87
PC064,03/01/2023 03:30 UTC,9.53,86.9,8.48,121.6,25.96
PC064,03/01/2023 03:40 UTC,9.92,86.5,4.29,126.8,11.92
PC064,03/01/2023 03:50 UTC,10.05,86.8,5.42,160.3,15.52
PC064,03/01/2023 04:10 UTC,9.89,85.5,5.7,130.4,15.52
PC064,03/01/2023 04:20 UTC,10.09,83.4,8.35,107.9,19.25
PC064,03/01/2023 04:30 UTC,10.07,82.3,7.27,98.3,16.15
PC064,03/01/2023 04:40 UTC,10.29,82.2,8.71,103.3,19.25
PC064,03/01/2023 04:50 UTC,10.32,81.3,6.78,93.7,15.65
PC064,03/01/2023 05:10 UTC,10.99,74.8,5.75,111.7,10.18
PC064,03/01/2023 05:20 UTC,11.3,72.57,8.32,97.6,20.62
PC064,03/01/2023 05:30 UTC,11.19,73.11,2.81,91.4,9.56
PC064,03/01/2023 05:40 UTC,11.56,69.77,5.65,134.5,11.8
PC064,03/01/2023 05:50 UTC,12.19,66.53,7.24,127.0,22.6
PC064,03/01/2023 06:10 UTC,12.71,65.13,12.69,71.14,27.32
PC064,03/01/2023 06:20 UTC,12.52,67.84,7.06,106.4,17.52
PC064,03/01/2023 06:30 UTC,12.19,70.07,3.99,210.2,16.89
PC064,03/01/2023 06:40 UTC,12.37,66.99,6.12,136.0,17.13
PC064,03/01/2023 06:50 UTC,12.51,66.59,8.44,147.0,19.25
PC064,03/01/2023 07:10 UTC,12.36,68.01,5.79,151.2,9.31
PC064,03/01/2023 07:20 UTC,12.13,72.4,5.97,162.6,11.3
PC064,03/01/2023 07:30 UTC,11.53,78.07,3.91,122.0,13.41
PC064,03/01/2023 07:40 UTC,11.41,80.6,4.12,158.0,9.94
PC064,03/01/2023 07:50 UTC,11.37,81.0,2.66,119.5,7.08
PC064,03/01/2023 08:10 UTC,11.64,79.27,2.42,80.9,5.21
PC064,03/01/2023 08:20 UTC,11.3,82.8,3.33,146.1,8.57
PC064,03/01/2023 08:30 UTC,11.3,82.6,6.19,149.4,13.66
PC064,03/01/2023 08:40 UTC,11.12,84.1,3.03,142.2,8.45
PC064,03/01/2023 08:50 UTC,11.26,85.1,4.44,98.2,13.29
PC064,03/01/2023 09:10 UTC,11.77,84.0,10.02,99.2,16.02
PC064,03/01/2023 09:20 UTC,11.47,84.9,9.41,97.9,18.63
PC064,03/01/2023 09:30 UTC,11.69,86.1,11.08,92.3,22.36
PC064,03/01/2023 09:40 UTC,12.07,83.3,8.06,95.7,16.89
PC064,03/01/2023 09:50 UTC,11.93,83.1,3.64,111.4,14.66
PC064,03/01/2023 10:10 UTC,12.59,81.4,0.38,106.8,2.36
PC064,03/01/2023 10:20 UTC,13.06,81.6,0.13,284.9,1.24
PC064,03/01/2023 10:30 UTC,12.85,83.1,0.48,249.4,2.61
PC064,03/01/2023 10:40 UTC,12.51,84.7,1.99,68.87,7.95
PC064,03/01/2023 10:50 UTC,12.26,82.1,4.12,61.87,5.71
PC064,03/01/2023 11:10 UTC,12.37,81.0,0.22,135.6,0.99
PC064,03/01/2023 11:20 UTC,11.88,83.8,1.91,29.92,3.23
PC064,03/01/2023 11:30 UTC,11.77,83.2,2.23,59.97,4.59
PC064,03/01/2023 11:40 UTC,12.15,81.5,3.53,101.1,8.57
PC064,03/01/2023 11:50 UTC,12.39,79.88,0.46,173.5,2.61
PC064,03/01/2023 12:10 UTC,11.89,79.9,3.49,105.6,7.33
PC064,03/01/2023 12:20 UTC,12.27,77.96,2.97,91.0,6.46
PC064,03/01/2023 12:30 UTC,12.07,76.97,4.17,117.5,9.31
PC064,03/01/2023 12:40 UTC,11.63,77.13,5.45,73.85,8.94
PC064,03/01/2023 12:50 UTC,11.43,76.54,6.59,67.56,9.94
PC064,03/01/2023 13:10 UTC,11.65,76.57,4.65,83.3,8.82
PC064,03/01/2023 13:20 UTC,11.65,77.75,2.92,80.8,5.96
PC064,03/01/2023 13:30 UTC,11.65,78.39,4.49,76.43,8.32
PC064,03/01/2023 13:40 UTC,11.53,79.37,2.76,71.95,6.46
PC064,03/01/2023 13:50 UTC,11.63,79.05,3.68,63.85,7.46
PC064,03/01/2023 14:10 UTC,11.51,80.9,5.85,72.53,8.82
PC064,03/01/2023 14:20 UTC,11.67,81.5,1.19,338.7,2.61
PC064,03/01/2023 14:30 UTC,11.98,81.5,1.55,37.73,4.97
PC064,03/01/2023 14:40 UTC,12.01,81.9,1.61,357.4,5.71
PC064,03/01/2023 14:50 UTC,12.27,79.79,4.53,70.79,8.45
PC064,03/01/2023 15:10 UTC,12.36,82.0,3.11,94.5,6.71
PC064,03/01/2023 15:20 UTC,12.35,82.9,3.98,97.5,7.46
PC064,03/01/2023 15:30 UTC,12.25,82.8,4.12,98.9,10.18
PC064,03/01/2023 15:40 UTC,12.63,82.2,3.48,111.5,10.43
PC064,03/01/2023 15:50 UTC,12.84,81.6,3.07,100.2,9.44
PC064,03/01/2023 16:10 UTC,12.71,82.6,4.29,112.1,7.95
PC064,03/01/2023 16:20 UTC,12.73,85.0,2.31,117.9,4.35
PC064,03/01/2023 16:30 UTC,12.95,84.2,2.64,130.8,6.71
PC064,03/01/2023 16:40 UTC,12.64,84.6,4.32,102.8,9.44
PC064,03/01/2023 16:50 UTC,12.81,84.4,4.56,116.3,9.31
PC064,03/01/2023 17:10 UTC,14.01,81.3,5.74,124.4,8.21
PC064,03/01/2023 17:20 UTC,14.37,79.65,4.79,126.2,10.68
PC064,03/01/2023 17:30 UTC,14.71,79.81,3.38,142.7,8.21
PC064,03/01/2023 17:40 UTC,15.55,80.0,2.46,132.5,6.46
PC064,03/01/2023 17:50 UTC,15.54,77.99,3.34,125.5,7.57
PC064,03/01/2023 18:10 UTC,16.26,75.14,2.5,104.1,5.34
PC064,03/01/2023 18:20 UTC,17.29,74.56,1.66,120.1,3.85
PC064,03/01/2023 18:30 UTC,17.45,71.9,3.19,131.2,6.71
PC064,03/01/2023 18:40 UTC,17.59,72.24,1.44,125.8,4.22
PC064,03/01/2023 18:50 UTC,18.5,72.91,1.85,137.3,4.22
PC064,03/01/2023 19:10 UTC,18.98,75.43,1.83,87.2,3.11
PC064,03/01/2023 19:20 UTC,20.34,76.16,2.2,173.0,3.6
PC064,03/01/2023 19:30 UTC,20.11,76.88,1.0,219.1,2.61
PC064,03/01/2023 19:40 UTC,20.24,77.95,2.22,162.0,5.21
PC064,03/01/2023 19:50 UTC,19.97,82.2,2.98,204.7,7.2
PC064,03/01/2023 20:10 UTC,19.6,84.3,3.3,220.8,6.21
PC064,03/01/2023 20:20 UTC,18.96,84.2,3.98,214.6,9.19
PC064,03/01/2023 20:30 UTC,18.64,85.6,4.98,209.5,11.43
PC064,03/01/2023 20:40 UTC,18.38,87.1,4.04,219.3,9.19
PC064,03/01/2023 20:50 UTC,17.95,88.4,4.33,224.7,10.43
PC064,03/01/2023 21:10 UTC,17.64,90.1,3.52,230.2,5.71
PC064,03/01/2023 21:20 UTC,17.46,90.4,3.19,225.3,8.69
PC064,03/01/2023 21:30 UTC,17.71,90.5,2.83,229.7,7.33
PC064,03/01/2023 21:40 UTC,17.6,90.6,2.76,234.0,5.59
PC064,03/01/2023 21:50 UTC,17.76,91.0,2.74,240.4,7.7
PC064,03/01/2023 22:10 UTC,17.72,90.3,3.8,253.0,6.84
PC064,03/01/2023 22:20 UTC,17.79,90.5,2.54,242.2,5.96
PC064,03/01/2023 22:30 UTC,17.39,90.3,2.53,232.7,6.71
PC064,03/01/2023 22:40 UTC,17.54,90.8,3.56,232.7,6.71
PC064,03/01/2023 22:50 UTC,17.74,91.2,2.67,223.6,5.83
PC064,03/01/2023 23:10 UTC,18.01,90.6,3.26,218.4,5.83
PC064,03/01/2023 23:20 UTC,17.81,90.4,2.43,224.1,4.85
PC064,03/01/2023 23:30 UTC,17.57,90.3,2.69,230.0,5.59
PC064,03/01/2023 23:40 UTC,17.51,90.7,1.9,216.8,4.59
PC064,03/01/2023 23:50 UTC,17.47,90.9,1.77,216.0,4.48
PC064,03/02/2023 00:10 UTC,17.08,90.2,1.07,222.0,3.11
PC064,03/02/2023 00:20 UTC,17.06,90.4,0.4,237.5,2.36
PC064,03/02/2023 00:30 UTC,17.17,90.5,1.17,226.4,4.1
PC064,03/02/2023 00:40 UTC,16.92,90.6,1.08,233.1,4.1
PC064,03/02/2023 00:50 UTC,16.8,90.7,1.3,233.9,3.85
PC064,03/02/2023 01:10 UTC,16.71,90.4,1.98,257.2,2.73
PC064,03/02/2023 01:20 UTC,16.48,90.2,0.68,222.6,3.35
PC064,03/02/2023 01:30 UTC,16.44,90.1,0.44,245.9,2.36
PC064,03/02/2023 01:40 UTC,16.33,90.5,,231.0,3.85
PC064,03/02/2023 01:50 UTC,16.25,90.7,0.94,232.1,3.97
PC064,03/02/2023 02:00 UTC,16.35,54.37,3.73,198.3,3.6
PC064,03/02/2023 02:10 UTC,16.67,90.5,1.93,185.7,4.85
PC064,03/02/2023 02:20 UTC,16.56,90.4,1.98,203.7,3.73
PC064,03/02/2023 02:30 UTC,16.59,90.7,2.65,211.2,8.94
PC064,03/02/2023 02:40 UTC,16.47,90.7,2.97,197.9,7.33
PC064,03/02/2023 02:50 UTC,16.24,90.7,0.84,197.8,2.73
PC064,03/02/2023 03:00 UTC,16.0,86.9,3.35,175.5,3.35
PC064,03/02/2023 03:10 UTC,15.83,90.0,1.2,222.9,2.73
PC064,03/02/2023 03:20 UTC,16.12,90.3,1.49,221.8,4.22
PC064,03/02/2023 03:30 UTC,15.9,90.2,2.01,210.7,4.97
PC064,03/02/2023 03:40 UTC,15.8,90.3,2.43,227.5,5.96
PC064,03/02/2023 03:50 UTC,15.76,90.6,1.5,215.5,4.85
PC064,03/02/2023 04:00 UTC,15.76,89.8,1.12,188.4,1.24
PC064,03/02/2023 04:10 UTC,15.65,90.1,1.91,187.3,4.22
PC064,03/02/2023 04:20 UTC,15.53,90.0,2.17,213.9,5.47
PC064,03/02/2023 04:30 UTC,15.33,89.9,0.99,252.6,2.61
PC064,03/02/2023 04:40 UTC,15.19,90.1,1.77,217.3,4.97
PC064,03/02/2023 04:50 UTC,15.29,90.4,0.99,215.9,3.23
PC064,03/02/2023 05:10 UTC,15.06,89.7,2.58,200.8,4.85
PC064,03/02/2023 05:20 UTC,14.75,89.6,2.76,185.9,7.2
PC064,03/02/2023 05:30 UTC,14.81,89.7,1.94,185.5,3.85
PC064,03/02/2023 05:40 UTC,14.71,90.0,1.97,201.7,4.35
PC064,03/02/2023 05:50 UTC,14.59,90.1,2.35,186.6,5.83
PC064,03/02/2023 06:10 UTC,14.24,89.4,1.3,133.4,2.61
PC064,03/02/2023 06:20 UTC,14.24,89.6,0.13,142.2,1.24
PC064,03/02/2023 06:30 UTC,14.36,89.7,0.78,110.3,2.98
PC064,03/02/2023 06:40 UTC,14.35,89.9,0.02,83.3,0.49
PC064,03/02/2023 06:50 UTC,14.27,90.0,0.96,104.7,3.73
PC064,03/02/2023 07:10 UTC,14.08,89.5,2.05,81.8,2.61
PC064,03/02/2023 07:20 UTC,13.85,89.3,2.7,74.54,4.1
PC064,03/02/2023 07:30 UTC,13.65,89.3,0.78,77.56,3.11
PC064,03/02/2023 07:40 UTC,13.37,89.4,3.9,40.52,6.46
PC064,03/02/2023 07:50 UTC,13.06,89.4,2.84,56.11,5.34
PC064,03/02/2023 08:00 UTC,12.71,88.9,2.61,296.4,2.73
PC064,03/02/2023 08:10 UTC,12.36,88.7,0.0,,0.0
PC064,03/02/2023 08:20 UTC,12.59,89.0,0.64,237.6,4.22
PC064,03/02/2023 08:30 UTC,11.52,87.6,0.36,154.4,1.86
PC064,03/02/2023 08:40 UTC,10.66,87.8,0.15,157.0,2.23
PC064,03/02/2023 08:50 UTC,10.6,88.6,1.4,332.8,3.6
PC064,03/02/2023 09:00 UTC,11.69,89.1,1.12,343.8,1.12
PC064,03/02/2023 09:10 UTC,12.0,89.0,0.0,,0.0
PC064,03/02/2023 09:20 UTC,12.13,89.0,0.17,321.3,0.99
PC064,03/02/2023 09:30 UTC,12.25,89.0,0.0,,0.0
PC064,03/02/2023 09:40 UTC,12.29,89.1,0.05,92.0,0.75
PC064,03/02/2023 09:50 UTC,12.24,89.3,0.0,,0.0
PC064,03/02/2023 10:00 UTC,12.35,88.8,0.0,,0.0
PC064,03/02/2023 10:10 UTC,12.43,88.9,0.0,,0.0
PC064,03/02/2023 10:20 UTC,12.35,88.9,0.44,202.2,1.49
PC064,03/02/2023 10:30 UTC,12.51,89.1,2.16,228.9,5.21
PC064,03/02/2023 10:40 UTC,12.59,89.3,1.21,209.8,3.97
PC064,03/02/2023 10:50 UTC,12.59,89.5,1.44,222.4,3.97
PC064,03/02/2023 11:00 UTC,12.72,89.0,0.18,240.4,0.13
PC064,03/02/2023 11:10 UTC,12.61,89.0,2.77,210.9,5.34
PC064,03/02/2023 11:20 UTC,12.59,89.0,2.02,209.9,5.21
PC064,03/02/2023 11:30 UTC,12.51,89.0,1.01,214.4,4.48
PC064,03/02/2023 11:40 UTC,12.55,89.2,1.17,211.6,5.71
PC064,03/02/2023 11:50 UTC,12.48,89.4,1.42,225.1,4.22
PC064,03/02/2023 12:00 UTC,12.36,88.8,2.98,255.9,2.98
PC064,03/02/2023 12:10 UTC,12.36,88.8,1.73,237.1,4.97
PC064,03/02/2023 12:20 UTC,12.25,88.8,0.79,207.5,2.61
PC064,03/02/2023 12:30 UTC,12.13,88.7,1.21,210.1,4.72
PC064,03/02/2023 12:40 UTC,12.01,88.9,1.43,216.8,5.83
PC064,03/02/2023 12:50 UTC,11.89,89.1,1.88,186.9,5.09
PC064,03/02/2023 13:00 UTC,11.79,88.6,2.61,185.3,2.61
PC064,03/02/2023 13:10 UTC,11.42,88.3,3.42,239.8,7.46
PC064,03/02/2023 13:20 UTC,11.06,88.1,1.78,216.9,4.22
PC064,03/02/2023 13:30 UTC,10.89,88.1,2.27,192.5,5.47
PC064,03/02/2023 13:40 UTC,10.69,88.3,2.65,213.1,8.94
PC064,03/02/2023 13:50 UTC,10.5,88.4,2.07,257.5,6.58
PC064,03/02/2023 14:00 UTC,10.29,87.9,3.48,228.6,4.35
PC064,03/02/2023 14:10 UTC,10.12,87.9,3.25,245.5,6.95
PC064,03/02/2023 14:20 UTC,10.0,87.8,0.86,212.4,2.73
PC064,03/02/2023 14:30 UTC,9.89,87.8,0.77,268.2,3.35
PC064,03/02/2023 14:40 UTC,9.88,88.0,0.09,139.0,1.99
PC064,03/02/2023 14:50 UTC,9.78,88.2,0.02,316.5,0.87
PC064,03/02/2023 15:00 UTC,9.82,87.9,0.0,,0.0
PC064,03/02/2023 15:10 UTC,10.12,88.2,0.47,0.28,1.61
PC064,03/02/2023 15:20 UTC,9.08,86.8,2.16,0.62,3.11
PC064,03/02/2023 15:30 UTC,8.56,86.9,0.62,8.49,1.99
PC064,03/02/2023 15:40 UTC,8.04,87.1,0.0,,0.13
PC064,03/02/2023 15:50 UTC,9.66,89.5,0.0,,0.13
PC064,03/02/2023 16:00 UTC,9.94,87.4,1.61,10.18,1.61
PC064,03/02/2023 16:10 UTC,10.08,88.1,0.0,,0.0
PC064,03/02/2023 16:20 UTC,11.13,89.0,0.0,,0.0
PC064,03/02/2023 16:30 UTC,14.64,92.2,0.33,203.6,3.23
PC064,03/02/2023 16:40 UTC,16.92,92.9,0.92,219.3,3.23
PC064,03/02/2023 16:50 UTC,17.61,91.8,1.72,204.2,4.72
PC064,03/02/2023 17:00 UTC,18.38,91.7,0.93,215.7,1.49
PC064,03/02/2023 17:10 UTC,17.84,91.0,0.01,234.2,0.75
PC064,03/02/2023 17:20 UTC,20.03,93.5,1.22,199.2,2.73
PC064,03/02/2023 17:30 UTC,21.98,93.2,0.37,67.82,1.86
PC064,03/02/2023 17:40 UTC,18.9,91.7,0.24,217.5,1.49
PC064,03/02/2023 17:50 UTC,20.64,91.0,1.3,91.7,2.98
PC064,03/02/2023 18:00 UTC,19.97,93.2,1.02,201.5,1.12
PC064,03/02/2023 18:10 UTC,21.2,91.8,0.25,186.7,2.1
PC064,03/02/2023 18:20 UTC,20.3,89.4,3.82,230.7,7.2
PC064,03/02/2023 18:30 UTC,16.63,88.5,3.81,227.3,7.46
PC064,03/02/2023 18:40 UTC,16.74,90.3,3.54,213.3,8.07
PC064,03/02/2023 18:50 UTC,17.43,91.3,2.07,236.2,6.33
PC064,03/02/2023 19:00 UTC,18.86,91.6,3.91,191.9,3.97
PC064,03/02/2023 19:10 UTC,18.48,90.2,3.32,224.3,5.96
PC064,03/02/2023 19:20 UTC,17.71,90.1,3.51,242.5,8.21
PC064,03/02/2023 19:30 UTC,16.81,89.4,3.4,229.5,6.46
PC064,03/02/2023 19:40 UTC,17.71,91.2,2.32,234.3,6.09
PC064,03/02/2023 19:50 UTC,18.08,91.0,2.59,244.9,6.95
PC064,03/02/2023 20:00 UTC,16.8,90.7,1.3,252.0,1.49
PC064,03/02/2023 20:10 UTC,18.69,91.3,1.43,233.4,2.85
PC064,03/02/2023 20:20 UTC,19.85,91.4,1.02,231.9,2.85
PC064,03/02/2023 20:30 UTC,16.8,87.4,3.54,196.2,7.82
PC064,03/02/2023 20:40 UTC,16.49,89.2,3.03,236.2,6.46
PC064,03/02/2023 20:50 UTC,16.35,89.0,2.77,197.2,6.46
PC064,03/02/2023 21:00 UTC,15.98,89.5,2.42,251.6,2.73
PC064,03/02/2023 21:10 UTC,17.32,89.6,1.21,238.2,3.97
PC064,03/02/2023 21:20 UTC,16.22,88.3,3.83,219.8,7.33
PC064,03/02/2023 21:30 UTC,14.16,87.8,6.2,220.1,12.54
PC064,03/02/2023 21:40 UTC,13.4,88.8,5.09,206.5,11.67
PC064,03/02/2023 21:50 UTC,13.16,89.3,3.81,219.5,9.07
PC064,03/02/2023 22:00 UTC,13.82,88.8,7.08,248.8,8.94
PC064,03/02/2023 22:10 UTC,13.43,88.4,3.32,228.2,6.21
PC064,03/02/2023 22:20 UTC,13.61,88.6,2.44,259.9,6.21
PC064,03/02/2023 22:30 UTC,14.28,88.9,2.06,215.6,5.83
PC064,03/02/2023 22:40 UTC,14.63,89.0,1.84,250.8,4.85
PC064,03/02/2023 22:50 UTC,14.51,89.1,1.27,203.2,4.59
PC064,03/02/2023 23:00 UTC,15.17,89.8,0.52,256.2,0.75
PC064,03/02/2023 23:10 UTC,15.19,88.7,0.36,263.8,1.12
PC064,03/02/2023 23:20 UTC,15.51,89.5,0.09,171.6,0.99
PC064,03/02/2023 23:30 UTC,15.05,88.7,0.75,227.1,2.36
PC064,03/02/2023 23:40 UTC,14.78,89.2,1.17,202.1,3.85
PC064,03/02/2023 23:50 UTC,15.08,89.8,0.57,156.9,2.49
PC064,03/03/2023 00:00 UTC,14.75,89.4,0.0,,0.0
PC064,03/03/2023 00:10 UTC,14.95,89.5,1.08,180.3,2.73
PC064,03/03/2023 00:20 UTC,14.84,89.4,0.0,,0.0
PC064,03/03/2023 00:30 UTC,14.88,89.3,0.57,109.5,1.37
PC064,03/03/2023 00:40 UTC,14.75,89.7,0.01,145.5,0.75
PC064,03/03/2023 00:50 UTC,14.77,89.8,1.28,218.1,7.33
PC064,03/03/2023 01:00 UTC,14.16,89.3,0.25,94.9,0.49
PC064,03/03/2023 01:10 UTC,13.75,89.0,0.18,27.85,0.75
PC064,03/03/2023 01:20 UTC,14.0,89.7,0.07,0.07,2.36
PC064,03/03/2023 01:30 UTC,14.09,89.4,0.87,329.7,3.48
PC064,03/03/2023 01:40 UTC,14.0,89.4,0.61,344.9,3.11
PC064,03/03/2023 01:50 UTC,13.79,89.1,0.71,221.2,2.98
PC064,03/03/2023 02:00 UTC,12.18,88.3,0.13,90.6,0.25
PC064,03/03/2023 02:10 UTC,11.1,87.8,3.79,85.8,4.85
PC064,03/03/2023 02:20 UTC,11.09,88.9,3.03,341.3,4.48
PC064,03/03/2023 02:30 UTC,11.74,89.2,0.21,69.15,2.1
PC064,03/03/2023 02:40 UTC,11.16,88.3,0.0,,0.0
PC064,03/03/2023 02:50 UTC,10.66,88.5,0.92,66.74,2.61
PC064,03/03/2023 03:00 UTC,11.18,89.0,0.0,,0.0
PC064,03/03/2023 03:10 UTC,11.65,88.7,0.55,196.8,1.61
PC064,03/03/2023 03:20 UTC,11.21,88.1,0.0,,0.49
PC064,03/03/2023 03:30 UTC,10.02,87.1,0.0,,0.0
PC064,03/03/2023 03:40 UTC,9.83,88.1,0.1,287.9,1.49
PC064,03/03/2023 03:50 UTC,9.89,88.7,0.1,65.11,1.74
PC064,03/03/2023 04:00 UTC,10.13,88.3,2.13,16.72,2.36
PC064,03/03/2023 04:10 UTC,11.32,89.5,2.85,5.56,3.85
PC064,03/03/2023 04:20 UTC,12.79,89.5,2.65,20.94,3.97
PC064,03/03/2023 04:30 UTC,14.87,89.9,1.27,283.0,4.59
PC064,03/03/2023 04:40 UTC,15.37,90.5,1.47,223.7,5.34
PC064,03/03/2023 04:50 UTC,15.19,88.8,3.35,243.2,6.46
PC064,03/03/2023 05:00 UTC,13.59,87.1,0.75,214.3,2.23
PC064,03/03/2023 05:10 UTC,13.15,87.3,0.07,276.2,0.75
PC064,03/03/2023 05:20 UTC,13.06,87.6,0.08,99.5,0.75
PC064,03/03/2023 05:30 UTC,13.08,88.0,0.0,,0.0
PC064,03/03/2023 05:40 UTC,13.12,88.2,0.4,71.91,2.23
PC064,03/03/2023 05:50 UTC,13.19,88.7,0.0,,0.0
PC064,03/03/2023 06:00 UTC,13.1,86.7,0.0,,0.0
PC064,03/03/2023 06:10 UTC,13.3,86.5,0.0,,0.0
PC064,03/03/2023 06:20 UTC,13.3,85.8,1.5,355.1,2.85
PC064,03/03/2023 06:30 UTC,13.59,84.4,0.96,8.54,2.49
PC064,03/03/2023 06:40 UTC,14.16,85.2,0.15,151.0,1.37
PC064,03/03/2023 06:50 UTC,14.61,83.8,0.93,338.9,2.49
PC064,03/03/2023 07:00 UTC,14.32,82.8,1.12,231.8,2.61
PC064,03/03/2023 07:10 UTC,13.55,83.4,0.43,242.9,1.49
PC064,03/03/2023 07:20 UTC,13.23,83.4,0.39,114.3,2.1
PC064,03/03/2023 07:30 UTC,13.06,81.2,0.36,53.45,1.49
PC064,03/03/2023 07:40 UTC,12.93,84.5,0.0,,0.0
PC064,03/03/2023 07:50 UTC,12.89,85.8,0.1,342.1,0.99
PC064,03/03/2023 08:00 UTC,12.6,85.7,0.0,,0.0
PC064,03/03/2023 08:10 UTC,12.26,85.9,2.65,91.2,3.6
PC064,03/03/2023 08:20 UTC,12.12,86.0,0.26,46.74,1.99
PC064,03/03/2023 08:30 UTC,12.46,86.1,0.14,163.1,1.12
PC064,03/03/2023 08:40 UTC,12.88,86.9,0.0,,0.0
PC064,03/03/2023 08:50 UTC,13.28,87.5,0.7,58.14,2.73
PC064,03/03/2023 09:00 UTC,13.81,88.2,0.0,,0.0
PC064,03/03/2023 09:10 UTC,13.95,88.6,0.32,106.2,1.74
PC064,03/03/2023 09:20 UTC,14.14,88.6,1.68,41.56,2.73
PC064,03/03/2023 09:30 UTC,15.0,89.6,0.6,329.9,3.35
PC064,03/03/2023 09:40 UTC,16.09,89.8,1.78,288.8,5.71
PC064,03/03/2023 09:50 UTC,16.35,89.6,2.24,304.3,4.35
PC064,03/03/2023 10:00 UTC,16.36,89.2,0.08,305.6,0.62
PC064,03/03/2023 10:10 UTC,16.08,89.6,1.59,244.2,3.11
PC064,03/03/2023 10:20 UTC,15.89,90.0,2.65,285.9,4.85
PC064,03/03/2023 10:30 UTC,15.81,90.5,3.48,283.1,6.58
PC064,03/03/2023 10:40 UTC,15.76,90.8,0.71,295.8,3.23
PC064,03/03/2023 10:50 UTC,15.7,90.9,1.57,294.0,5.21
PC064,03/03/2023 11:00 UTC,15.45,89.9,1.2,342.1,2.23
PC064,03/03/2023 11:10 UTC,15.3,90.0,0.08,231.1,1.24
PC064,03/03/2023 11:20 UTC,15.06,90.1,1.44,280.9,4.72
PC064,03/03/2023 11:30 UTC,15.13,90.1,1.69,264.2,4.97
PC064,03/03/2023 11:40 UTC,15.15,90.4,0.6,118.4,3.23
PC064,03/03/2023 11:50 UTC,15.07,90.8,0.45,5.47,2.61
PC064,03/03/2023 12:00 UTC,15.88,90.9,1.99,111.5,3.48
PC064,03/03/2023 12:10 UTC,15.93,90.7,2.93,230.9,7.2
PC064,03/03/2023 12:20 UTC,16.0,90.6,3.57,199.1,8.94
PC064,03/03/2023 12:30 UTC,16.0,90.6,1.22,206.4,5.59
PC064,03/03/2023 12:40 UTC,15.88,90.9,1.82,218.3,7.46
PC064,03/03/2023 12:50 UTC,15.88,91.0,1.94,236.0,5.71
PC064,03/03/2023 13:00 UTC,15.84,90.5,1.94,227.1,2.36
PC064,03/03/2023 13:10 UTC,15.65,90.4,3.07,214.9,6.33
PC064,03/03/2023 13:20 UTC,15.65,90.3,4.06,251.8,11.55
PC064,03/03/2023 13:30 UTC,15.79,90.1,3.12,232.3,8.57
PC064,03/03/2023 13:40 UTC,15.75,90.3,5.47,262.6,14.77
PC064,03/03/2023 13:50 UTC,15.66,90.2,4.0,250.1,11.43
PC064,03/03/2023 14:00 UTC,15.45,90.2,0.25,227.1,1.49
PC064,03/03/2023 14:10 UTC,15.3,90.2,0.93,248.7,2.36
PC064,03/03/2023 14:20 UTC,15.41,90.1,2.89,235.5,7.57
PC064,03/03/2023 14:30 UTC,15.41,89.9,4.0,222.7,10.93
PC064,03/03/2023 14:40 UTC,15.37,90.0,2.96,225.0,7.7
PC064,03/03/2023 14:50 UTC,15.3,90.1,3.08,235.6,8.07
