Date_Time,SnowGain,AGDTemp,AGDHumid,AGDWindSpeed,AGDWindDir,AGDWindGust
2023-02-15 17:00:00+00:00,0.0,6.5,66.51333333333334,17.846666666666668,153.64999999999998,36.02
2023-02-15 18:00:00+00:00,0.0,8.545,61.196666666666665,18.518333333333334,141.95,33.25
2023-02-15 19:00:00+00:00,0.5,9.003333333333332,59.57666666666666,18.458333333333332,131.5,35.5
2023-02-15 20:00:00+00:00,0.09999999999999998,7.361666666666667,61.22833333333333,18.761666666666667,133.35,34.63
2023-02-15 21:00:00+00:00,0.0,7.043333333333333,59.92666666666667,19.03333333333333,135.25,36.74
2023-02-15 22:00:00+00:00,0.0,7.513333333333333,57.026666666666664,15.195,132.5,33.6
2023-02-15 23:00:00+00:00,0.0,8.821666666666667,50.58833333333333,10.563333333333334,130.4,27.03
2023-02-16 00:00:00+00:00,0.0,7.118333333333333,47.92666666666667,13.458333333333334,120.44999999999999,24.91
2023-02-16 01:00:00+00:00,0.0,4.575,47.33166666666667,8.491666666666667,89.6,26.59
2023-02-16 02:00:00+00:00,0.0,1.285,53.455000000000005,4.403333333333333,47.25,8.62
2023-02-16 03:00:00+00:00,0.0,1.5616666666666665,55.37833333333333,5.336666666666667,48.379999999999995,10.81
2023-02-16 04:00:00+00:00,0.0,0.6549999999999999,63.556666666666665,3.8166666666666664,40.92,7.24
2023-02-16 05:00:00+00:00,0.0,-0.19833333333333333,68.51166666666667,1.8816666666666666,36.84,9.72
2023-02-16 06:00:00+00:00,0.0,-0.9533333333333335,67.38333333333334,1.3950000000000002,213.39000000000001,5.04
2023-02-16 07:00:00+00:00,0.0,-0.06333333333333331,65.625,2.69,33.379999999999995,10.3
2023-02-16 08:00:00+00:00,0.0,2.4616666666666664,60.78666666666667,3.515,42.355000000000004,11.32
2023-02-16 09:00:00+00:00,0.0,2.891666666666667,53.955000000000005,4.25,42.94,13.59
2023-02-16 10:00:00+00:00,0.0,2.5116666666666667,47.91833333333333,2.891666666666667,106.515,10.16
2023-02-16 11:00:00+00:00,0.0,2.585,50.19,3.043333333333333,47.69,7.46
2023-02-16 12:00:00+00:00,0.0,2.195,51.49166666666667,4.69,46.754999999999995,9.21
2023-02-16 13:00:00+00:00,0.0,0.7733333333333333,49.63999999999999,1.6683333333333332,321.8,7.89
2023-02-16 14:00:00+00:00,0.0,-0.04166666666666665,51.33833333333333,1.9949999999999999,45.275000000000006,6.5
2023-02-16 15:00:00+00:00,0.0,7.16,42.669999999999995,2.5033333333333334,67.59,5.99
2023-02-16 16:00:00+00:00,0.0,17.518333333333334,29.996666666666666,2.12,239.45,7.53
2023-02-16 17:00:00+00:00,0.0,18.258333333333333,32.445,4.4750000000000005,229.0,12.64
2023-02-16 18:00:00+00:00,0.0,16.575,41.89833333333333,5.528333333333333,263.35,11.84
2023-02-16 19:00:00+00:00,0.0,17.378333333333334,51.51166666666666,7.635000000000001,264.05,14.03
2023-02-16 20:00:00+00:00,0.0,18.938333333333333,52.093333333333334,6.935,262.05,14.83
2023-02-16 21:00:00+00:00,0.0,18.183333333333334,56.34166666666667,6.821666666666666,258.54999999999995,12.28
2023-02-16 22:00:00+00:00,0.0,18.416666666666668,58.28666666666667,5.458333333333333,258.70000000000005,8.77
2023-02-16 23:00:00+00:00,0.0,18.293333333333333,59.446666666666665,5.555,258.70000000000005,9.27
